"","data.strata","Freq"
"1249","Sirt_returnee",0.659429428397055
"1250","Sirt_returnee",0.659429428397055
"1251","Sirt_returnee",0.659429428397055
"1252","Sirt_returnee",0.659429428397055
"1253","Sirt_returnee",0.659429428397055
"1254","Sirt_returnee",0.659429428397055
"1255","Sirt_returnee",0.659429428397055
"1256","Sirt_returnee",0.659429428397055
"1257","Benghazi_returnee",1.91459170445958
"1258","Benghazi_returnee",1.91459170445958
"1259","Wadi Ashshati_non_displaced",0.524583719814981
"1260","Benghazi_returnee",1.91459170445958
"1261","Benghazi_returnee",1.91459170445958
"1262","Benghazi_returnee",1.91459170445958
"1263","Benghazi_returnee",1.91459170445958
"1264","Benghazi_returnee",1.91459170445958
"1265","Benghazi_returnee",1.91459170445958
"1266","Benghazi_returnee",1.91459170445958
"1267","Benghazi_returnee",1.91459170445958
"1268","Benghazi_returnee",1.91459170445958
"1269","Benghazi_returnee",1.91459170445958
"1270","Benghazi_returnee",1.91459170445958
"1271","Benghazi_returnee",1.91459170445958
"1272","Benghazi_returnee",1.91459170445958
"1273","Benghazi_returnee",1.91459170445958
"1274","Benghazi_returnee",1.91459170445958
"1275","Sirt_returnee",0.659429428397055
"1276","Sirt_returnee",0.659429428397055
"1277","Ghat_idp",0.0927394651824775
"1278","Ghat_idp",0.0927394651824775
"1279","Ghat_idp",0.0927394651824775
"1280","Ghat_returnee",0.0158986951326965
"1281","Derna_returnee",0.440763500595619
"1282","Derna_returnee",0.440763500595619
"1283","Alkufra_non_displaced",0.390999461258864
"1284","Alkufra_non_displaced",0.390999461258864
"1285","Alkufra_non_displaced",0.390999461258864
"1286","Benghazi_returnee",1.91459170445958
"1287","Benghazi_returnee",1.91459170445958
"1288","Benghazi_returnee",1.91459170445958
"1289","Benghazi_returnee",1.91459170445958
"1290","Aljufra_non_displaced",0.319126600743572
"1291","Aljufra_non_displaced",0.319126600743572
"1292","Aljufra_non_displaced",0.319126600743572
"1293","Aljufra_idp",0.015365648502883
"1294","Aljufra_non_displaced",0.319126600743572
"1295","Murzuq_returnee",0.0124918318899758
"1296","Wadi Ashshati_non_displaced",0.524583719814981
"1297","Azzawya_returnee",0.00987904955345319
"1298","Azzawya_returnee",0.00987904955345319
"1299","Ejdabia_non_displaced",1.71352524724094
"1300","Ejdabia_idp",0.152304763962864
"1301","Ejdabia_idp",0.152304763962864
"1302","Ejdabia_idp",0.152304763962864
"1303","Zwara_returnee",0.154296009800038
"1304","Zwara_returnee",0.154296009800038
"1305","Zwara_returnee",0.154296009800038
"1306","Alkufra_returnee",0.0163711946181452
"1307","Alkufra_returnee",0.0163711946181452
"1308","Alkufra_idp",0.0629631799018766
"1309","Alkufra_idp",0.0629631799018766
"1310","Misrata_returnee",0.0787686428110556
"1311","Misrata_returnee",0.0787686428110556
"1312","Misrata_returnee",0.0787686428110556
"1313","Alkufra_non_displaced",0.390999461258864
"1314","Alkufra_non_displaced",0.390999461258864
"1315","Alkufra_non_displaced",0.390999461258864
"1316","Alkufra_non_displaced",0.390999461258864
"1317","Ejdabia_idp",0.152304763962864
"1318","Ejdabia_idp",0.152304763962864
"1319","Ejdabia_idp",0.152304763962864
"1320","Al Jabal Al Gharbi_returnee",0.127126471001521
"1321","Al Jabal Al Gharbi_returnee",0.127126471001521
"1322","Al Jabal Al Gharbi_returnee",0.127126471001521
"1323","Al Jabal Al Gharbi_returnee",0.127126471001521
"1324","Al Jabal Al Gharbi_returnee",0.127126471001521
"1325","Al Jabal Al Gharbi_returnee",0.127126471001521
"1326","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1327","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1328","Al Jabal Al Gharbi_idp",0.0998265007311487
"1329","Al Jabal Al Gharbi_idp",0.0998265007311487
"1330","Al Jabal Al Gharbi_idp",0.0998265007311487
"1331","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1332","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1333","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1334","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1335","Al Jabal Al Gharbi_returnee",0.127126471001521
"1336","Derna_non_displaced",2.06486330930683
"1337","Sebha_idp",0.143601023876208
"1338","Wadi Ashshati_idp",0.0177901245296355
"1339","Wadi Ashshati_idp",0.0177901245296355
"1340","Sebha_idp",0.143601023876208
"1341","Benghazi_returnee",1.91459170445958
"1342","Benghazi_returnee",1.91459170445958
"1343","Sebha_returnee",0.0264084802914
"1344","Azzawya_non_displaced",3.08791320088098
"1345","Azzawya_non_displaced",3.08791320088098
"1346","Azzawya_non_displaced",3.08791320088098
"1347","Zwara_idp",0.078839777814389
"1348","Wadi Ashshati_non_displaced",0.524583719814981
"1349","Wadi Ashshati_non_displaced",0.524583719814981
"1350","Ejdabia_idp",0.152304763962864
"1351","Ejdabia_idp",0.152304763962864
"1352","Ejdabia_idp",0.152304763962864
"1353","Derna_idp",0.0174379167371313
"1354","Derna_returnee",0.440763500595619
"1355","Derna_returnee",0.440763500595619
"1356","Derna_returnee",0.440763500595619
"1357","Sirt_idp",0.0978899249795213
"1358","Sirt_idp",0.0978899249795213
"1359","Sirt_idp",0.0978899249795213
"1360","Sirt_idp",0.0978899249795213
"1361","Sirt_idp",0.0978899249795213
"1362","Al Jabal Al Gharbi_idp",0.0998265007311487
"1363","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1364","Al Jabal Al Gharbi_idp",0.0998265007311487
"1365","Al Jabal Al Gharbi_idp",0.0998265007311487
"1366","Al Jabal Al Gharbi_idp",0.0998265007311487
"1367","Azzawya_idp",0.122755713958694
"1368","Azzawya_non_displaced",3.08791320088098
"1369","Al Jabal Al Gharbi_idp",0.0998265007311487
"1370","Al Jabal Al Gharbi_idp",0.0998265007311487
"1371","Al Jabal Al Gharbi_non_displaced",1.45140988206254
"1372","Al Jabal Al Gharbi_idp",0.0998265007311487
"1373","Al Jabal Al Gharbi_idp",0.0998265007311487
"1374","Sirt_returnee",0.659429428397055
"1375","Sirt_returnee",0.659429428397055
"1376","Sirt_returnee",0.659429428397055
"1377","Murzuq_returnee",0.0124918318899758
"1378","Murzuq_returnee",0.0124918318899758
"1379","Murzuq_returnee",0.0124918318899758
"1380","Sirt_idp",0.0978899249795213
"1381","Sirt_idp",0.0978899249795213
"1382","Murzuq_returnee",0.0124918318899758
"1383","Murzuq_returnee",0.0124918318899758
"1384","Murzuq_returnee",0.0124918318899758
"1385","Benghazi_returnee",1.91459170445958
"1386","Benghazi_returnee",1.91459170445958
"1387","Benghazi_returnee",1.91459170445958
"1388","Benghazi_returnee",1.91459170445958
"1389","Alkufra_non_displaced",0.390999461258864
"1390","Derna_returnee",0.440763500595619
"1391","Ghat_non_displaced",0.20201308472908
"1392","Ghat_returnee",0.0158986951326965
"1393","Ghat_returnee",0.0158986951326965
"1394","Ghat_returnee",0.0158986951326965
"1395","Ghat_returnee",0.0158986951326965
"1396","Ghat_returnee",0.0158986951326965
"1397","Ghat_returnee",0.0158986951326965
"1398","Murzuq_returnee",0.0124918318899758
"1399","Murzuq_returnee",0.0124918318899758
"1400","Murzuq_non_displaced",0.480424419524465
"1401","Murzuq_non_displaced",0.480424419524465
"1402","Murzuq_idp",0.0648702564246124
"1403","Murzuq_idp",0.0648702564246124
"1404","Ejdabia_idp",0.152304763962864
"1405","Ejdabia_idp",0.152304763962864
"1406","Ejdabia_idp",0.152304763962864
"1407","Ghat_returnee",0.0158986951326965
"1408","Aljufra_non_displaced",0.319126600743572
"1409","Aljufra_non_displaced",0.319126600743572
"1410","Aljufra_non_displaced",0.319126600743572
"1411","Aljufra_non_displaced",0.319126600743572
"1412","Aljufra_non_displaced",0.319126600743572
"1413","Aljufra_non_displaced",0.319126600743572
"1414","Aljufra_non_displaced",0.319126600743572
"1415","Misrata_idp",0.261426406146161
"1416","Misrata_non_displaced",3.39336165908142
"1417","Misrata_non_displaced",3.39336165908142
"1418","Benghazi_idp",0.281275410881465
"1419","Benghazi_idp",0.281275410881465
"1420","Benghazi_idp",0.281275410881465
"1421","Benghazi_non_displaced",5.76937266099452
"1422","Ubari_non_displaced",0.848372429361226
"1423","Ubari_non_displaced",0.848372429361226
"1424","Ubari_non_displaced",0.848372429361226
"1425","Ubari_non_displaced",0.848372429361226
"1426","Sebha_non_displaced",1.16970286724623
"1427","Sebha_non_displaced",1.16970286724623
"1428","Sebha_idp",0.143601023876208
"1429","Sebha_idp",0.143601023876208
"1430","Sebha_returnee",0.0264084802914
"1431","Sebha_returnee",0.0264084802914
"1432","Sebha_non_displaced",1.16970286724623
"1433","Tripoli_idp",0.472766247690888
"1434","Tripoli_non_displaced",9.20057748058476
"1435","Alkufra_non_displaced",0.390999461258864
"1436","Azzawya_non_displaced",3.08791320088098
"1437","Azzawya_non_displaced",3.08791320088098
"1438","Benghazi_idp",0.281275410881465
"1439","Sebha_idp",0.143601023876208
"1440","Derna_non_displaced",2.06486330930683
"1441","Wadi Ashshati_returnee",0.0073815370258948
