"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"197","shelter_nfi_score","mantika_label","1","Benghazi",0.943151025656712,NA,0.913461813185291,0.972840238128132,NA,NA
"198","shelter_nfi_score","mantika_label","2","Benghazi",0.0300843086998373,NA,0.00750303453127477,0.0526655828683998,NA,NA
"199","shelter_nfi_score","mantika_label","3","Benghazi",0.0267646656434511,NA,0.00690442915074766,0.0466249021361545,NA,NA
"200","shelter_nfi_score","mantika_label","1","Derna",0.931390901620931,NA,0.890915328501732,0.971866474740131,NA,NA
"201","shelter_nfi_score","mantika_label","2","Derna",0.0651953601131761,NA,0.0249540393487341,0.105436680877618,NA,NA
"202","shelter_nfi_score","mantika_label","3","Derna",0.00341373826589255,NA,-0.00120660640622597,0.00803408293801107,NA,NA
"203","shelter_nfi_score","mantika_label","1","Ejdabia",0.96096278949946,NA,0.929783059019469,0.992142519979451,NA,NA
"204","shelter_nfi_score","mantika_label","2","Ejdabia",0.0289230405216873,NA,0.0018110293273586,0.0560350517160161,NA,NA
"205","shelter_nfi_score","mantika_label","3","Ejdabia",0.0101141699788524,NA,-0.00572094686323233,0.0259492868209372,NA,NA
"206","shelter_nfi_score","mantika_label","1","Ghat",0.849889985933698,NA,0.812422247506603,0.887357724360792,NA,NA
"207","shelter_nfi_score","mantika_label","2","Ghat",0.0381232346411083,NA,0.0156285935886702,0.0606178756935464,NA,NA
"208","shelter_nfi_score","mantika_label","3","Ghat",0.0770624545397652,NA,0.0489146355962325,0.105210273483298,NA,NA
"209","shelter_nfi_score","mantika_label","4","Ghat",0.0349243248854288,NA,0.0149816394831372,0.0548670102877204,NA,NA
"210","shelter_nfi_score","mantika_label","1","Misrata",0.940398868796024,NA,0.906123345846776,0.974674391745273,NA,NA
"211","shelter_nfi_score","mantika_label","2","Misrata",0.0579040945586118,NA,0.0236483916895063,0.0921597974277173,NA,NA
"212","shelter_nfi_score","mantika_label","3","Misrata",0.00169703664536398,NA,0.000236463980615283,0.00315760931011269,NA,NA
"213","shelter_nfi_score","mantika_label","1","Murzuq",0.908334712031162,NA,0.873289786137868,0.943379637924456,NA,NA
"214","shelter_nfi_score","mantika_label","2","Murzuq",0.0893324384663989,NA,0.054275369774407,0.124389507158391,NA,NA
"215","shelter_nfi_score","mantika_label","3","Murzuq",0.00233284950243877,NA,-0.000882180484756414,0.00554787948963395,NA,NA
"216","shelter_nfi_score","mantika_label","1","Sebha",0.973189416306502,NA,0.955966726145554,0.990412106467449,NA,NA
"217","shelter_nfi_score","mantika_label","2","Sebha",0.0268105836934982,NA,0.00958789353255056,0.0440332738544458,NA,NA
"218","shelter_nfi_score","mantika_label","1","Sirt",0.941275053039915,NA,0.913555675852785,0.968994430227046,NA,NA
"219","shelter_nfi_score","mantika_label","2","Sirt",0.0549559583819586,NA,0.0273291852721116,0.0825827314918055,NA,NA
"220","shelter_nfi_score","mantika_label","3","Sirt",0.00376898857812608,NA,0.00105722505020009,0.00648075210605206,NA,NA
"221","shelter_nfi_score","mantika_label","1","Tripoli",0.925536027974461,NA,0.882021342404442,0.969050713544481,NA,NA
"222","shelter_nfi_score","mantika_label","2","Tripoli",0.0310521467296632,NA,0.00368796982206359,0.0584163236372628,NA,NA
"223","shelter_nfi_score","mantika_label","3","Tripoli",0.0434118252958754,NA,0.00857666299085239,0.0782469876008984,NA,NA
"224","shelter_nfi_score","mantika_label","1","Ubari",0.928717618866565,NA,0.900531253675232,0.956903984057897,NA,NA
"225","shelter_nfi_score","mantika_label","2","Ubari",0.0588313783128881,NA,0.0332284196035672,0.084434337022209,NA,NA
